-12.901251792907715,-86.53254699707031,-4.716313414567031,15,1.901703134642666e-07,-12.905157089233398,-87.53253936767578,1.5668720257706104,1.4575130939483643,0.0,-0.0081999994753449
-12.901251792907715,-86.53254699707031,-4.716313414567031,15,1.901703134642666e-07,-12.905157089233398,-87.53253936767578,1.5668720257706104,1.0838583707809473,1.3311870810312161e-05,-0.008200001615727552
-12.901251792907715,-86.53254699707031,-4.716313414567031,15,1.901703134642666e-07,-12.905157089233398,-87.53253936767578,1.5668720257706104,0.09149110317232881,1.3311870810312161e-05,-0.00819999966008897
-12.901251792907715,-86.53254699707031,-4.716313414567031,15,1.901703134642666e-07,-12.905157089233398,-87.53253936767578,1.5668720257706104,0.09563022106903267,1.3311870810312161e-05,-0.0081999996926482
-12.901251792907715,-86.53254699707031,-4.716313414567031,15,1.901703134642666e-07,-12.905157089233398,-87.53253936767578,1.5668720257706104,0.08923961222172809,1.3311870810312161e-05,-0.008199999396091067
-12.901226997375488,-86.52619934082031,-4.716313414567031,15,2.2438248839820152e-07,-12.905132293701172,-87.52619171142578,1.5668704278739563,0.3697152233336896,1.3250637529541503e-05,-0.008199999499336034
-12.900874137878418,-86.43626403808594,-4.716313414567031,15,1.861804692294525e-06,-12.904541969299316,-87.43624877929688,1.5669195631960682,1.1434335275586684,1.538395305736283e-05,-0.008200002528753832
-12.900375366210938,-86.30931091308594,-4.716313414567031,15,-3.2556847677536225e-06,-12.903437614440918,-87.3093032836914,1.5676097213925624,1.2265810018651926,0.0001272538146639116,-0.008199999507645085
-12.899772644042969,-86.15542602539062,-4.716313414567031,15,-1.5073099284620296e-05,-12.902402877807617,-87.1554183959961,1.5685972215247637,1.900657059045386,-0.00022033178240154073,-0.008199999736929808
-12.898906707763672,-85.93489074707031,-4.716313414567031,15,-2.3381740219023956e-05,-12.901763916015625,-86.93488311767578,1.5689607430135595,2.563169967056559,-0.0010077135963955223,-0.008199999839544073
-12.8977689743042,-85.64500427246094,-4.716313414567031,15,-1.517992976054097e-05,-12.901712417602539,-86.64498901367188,1.567783226337581,3.1613005905484384,-0.00154245368430785,-0.008199999745586793
-12.896366119384766,-85.28765869140625,-4.716313414567031,15,-1.1106369428337519e-05,-12.90059757232666,-86.28765106201172,1.5673553895084598,3.9777116662284597,-0.0009887818109852729,-0.0081999996410086
-12.894601821899414,-84.83810424804688,-4.716313414567031,15,-2.0547483803907806e-05,-12.898539543151855,-85.83809661865234,1.5681130588385872,4.934894453991329,-0.0007098480010343791,-0.008200000093859903
-12.892489433288574,-84.29972076416016,-4.716313414567031,15,-2.8117977981422163e-05,-12.896573066711426,-85.2997055053711,1.5684817734915086,5.75067160069905,-0.0012923888396588893,-0.008199999498351937
-12.890135765075684,-83.69999694824219,-4.716313414567031,15,-3.091958163293875e-05,-12.89460563659668,-84.69998168945312,1.5684113328806761,6.003931561842964,-0.0017614325600696845,-0.008199999881690059
-12.88768482208252,-83.07556915283203,-4.716313414567031,15,-3.47550059605897e-05,-12.892355918884277,-84.07555389404297,1.5685182587984428,6.781170615843365,-0.0019251591655907814,-0.008199999811228266
-12.88474178314209,-82.32573699951172,-4.716313414567031,15,-3.190154606541588e-05,-12.889676094055176,-83.32572174072266,1.5681809694463842,8.02184146993492,-0.0021361263867461545,-0.008199999547207182
-12.881397247314453,-81.47335052490234,-4.716313414567031,15,-2.39460628975583e-05,-12.88651180267334,-82.47333526611328,1.5675838887299884,8.912162524488895,-0.0019425847305466174,-0.008199999456807446
-12.877739906311035,-80.54157257080078,-4.716313414567031,15,-1.3375234069970857e-05,-12.882756233215332,-81.54155731201172,1.5670027869801333,9.64784259175844,-0.001447139890105741,-0.008199999842605596
-12.873809814453125,-79.54019165039062,-4.716313414567031,15,-2.059080466345759e-06,-12.878458976745605,-80.54017639160156,1.5665706890932678,10.319204736084483,-0.0008027743129311242,-0.008199999807448373
-12.869623184204102,-78.47332000732422,-4.716313414567031,15,6.401966945463736e-06,-12.873772621154785,-79.47330474853516,1.566356171467462,10.963784306579488,-0.000122771482432973,-0.008199999804772247
-12.865333557128906,-77.38046264648438,-4.716313414567031,15,1.021018164720589e-05,-12.869024276733398,-78.38045501708984,1.5663638946346232,10.956292025723107,0.00038173577790676636,-0.008199999596205475
-12.856950759887695,-75.24442291259766,-4.716313414567031,15,9.359270242529256e-06,-12.864259719848633,-77.2444076538086,1.5665347364185518,11.743302586352119,0.000603733905273819,-0.008200000679101102
-12.85219955444336,-74.03375244140625,-4.716313414567031,15,5.822237991756126e-06,-12.859400749206543,-76.03373718261719,1.566775752497204,12.389338386776938,0.0005495398774623325,-0.008199999709785768
-12.847219467163086,-72.76490783691406,-4.716313414567031,15,1.6629022522501544e-06,-12.854503631591797,-74.764892578125,1.5669904032810644,12.93222043289505,0.000339868249067249,-0.008199999647516274
-12.842037200927734,-71.44441223144531,-4.716313414567031,15,-1.8309837908535665e-06,-12.849549293518066,-73.44439697265625,1.5671220965969688,13.432321001203354,9.655098402174534e-05,-0.008199999469432173
-12.836663246154785,-70.07502746582031,-4.716313414567031,15,-3.903156557562996e-06,-12.844466209411621,-72.07500457763672,1.5671535218978316,13.914413699222752,-0.00010575256806655987,-0.008199999734896546
-12.831101417541504,-68.65789031982422,-4.716313414567031,15,-4.388788755923581e-06,-12.839174270629883,-70.65786743164062,1.5670979949891035,14.388600107953737,-0.0002242608146329325,-0.008199999804127176
-12.821430206298828,-66.19356536865234,-4.716313414567031,15,-3.5787330845220483e-06,-12.833613395690918,-69.19353485107422,1.5669894711746828,14.859018060339436,-0.000250860265717949,-0.008199999908898449
-12.815510749816895,-64.68537139892578,-4.716313414567031,15,-2.042278279403062e-06,-12.827756881713867,-67.68534088134766,1.5668681641870297,15.236466552964595,-0.00020367323352198707,-0.008200004158374003
-12.809497833251953,-63.15324783325195,-4.716313414567031,15,-3.67105178501002e-07,-12.82168197631836,-66.15321350097656,1.5667698935428058,15.339402413669022,-0.000116064836090106,-0.008200002252067845
-12.803509712219238,-61.627349853515625,-4.716313414567031,15,1.0458607809371433e-06,-12.815543174743652,-64.6273193359375,1.5667148992662956,15.171087059880977,-2.089920704379733e-05,-0.008199999854699205
-12.797611236572266,-60.124427795410156,-4.716313414567031,15,2.0084167084509914e-06,-12.809457778930664,-63.12439727783203,1.566706510308862,14.905274609555407,5.9712051183118264e-05,-0.00819999965028118
-12.79574203491211,-59.64817428588867,-4.716313414567031,15,2.3836911266327293e-06,-12.803494453430176,-61.64815139770508,1.5667378024516703,14.665259408783355,0.00011498221169286699,-0.008199999852066922
-12.79000473022461,-58.18623352050781,-4.716313414567031,15,2.117792092722089e-06,-12.797638893127441,-60.18621063232422,1.5667958593634341,14.622671583432595,0.00013656260622196842,-0.008199999560043823
-12.780298233032227,-55.713104248046875,-4.716313414567031,15,1.3565572788258632e-06,-12.79180908203125,-58.71307373046875,1.566862438390686,14.8529035181903,0.00012104706774703684,-0.008199999759558981
-12.774404525756836,-54.211341857910156,-4.716313414567031,15,3.8819581491911164e-07,-12.78593921661377,-57.21131134033203,1.5669204953024498,15.134216267762097,7.729076943903897e-05,-0.008199999597224346
-12.768438339233398,-52.691162109375,-4.716313414567031,15,-4.861817328539836e-07,-12.78005313873291,-55.69112777709961,1.5669565811352204,15.208435300071656,2.209390722055352e-05,-0.008199999649421837
