1.07317,-0.99939,1,-1
0.00199699,-0.998871,1,-1
0.0020096,-0.998474,1,-1
0.00201267,-0.998169,1,-1
0.00197899,-0.997955,1,-695.812
0.00198068,-0.997436,1,2439.79
0.0020205,-0.996521,1,2969.88
0.00200121,-0.995514,1,783.795
0.00200014,-0.994751,1,-1915.8
0.00199854,-0.993927,1,482.06
0.00199351,-0.992767,1,2667.06
0.0020002,-0.991485,1,924.789
0.00200709,-0.990204,1,-37.5757
0.00200109,-0.988891,1,266.259
0.00200027,-0.987549,1,240.607
0.0019923,-0.986084,1,1005.17
0.00200794,-0.984466,1,1095.99
0.00199905,-0.982849,1,52.8201
0.0019946,-0.981231,1,24.9773
0.00200032,-0.979492,1,918.524
0.00200878,-0.977691,1,414.274
0.00200402,-0.975799,1,745.94
0.00198735,-0.973877,1,364.27
0.00199919,-0.971923,1,146.15
0.00200254,-0.969879,1,687.824
0.00199808,-0.967803,1,272.136
0.00200302,-0.965698,1,194.988
0.0019608,-0.963622,1,109.49
0.00203429,-0.961456,1,100.752
0.00199715,-0.959319,1,67.3292
0.00201081,-0.957153,1,119.748
0.00199463,-0.954986,1,133.818
0.00199759,-0.952789,1,211.041
0.00200198,-0.9505,1,675.887
0.00201207,-0.94818,1,143.292
0.00198801,-0.94583,1,459.042
0.00199734,-0.943481,1,-90.9048
0.00199921,-0.9411,1,218.561
0.00200388,-0.938689,1,191.177
0.00200289,-0.936248,1,244.257
0.00199432,-0.933806,1,78.4587
0.0019977,-0.931365,1,-36.6063
0.00200786,-0.928893,1,136.922
0.00199685,-0.926329,1,824.007
0.00199677,-0.923766,1,-3.45811
0.00199949,-0.921172,1,208.172
0.00199889,-0.918517,1,481.836
0.00200456,-0.915892,1,-301.757
0.00201033,-0.913298,1,-300.112
0.00199932,-0.910704,1,107.479
0.00199043,-0.908141,1,-154.737
0.00200056,-0.905547,1,132.968
0.00200563,-0.902983,1,-293.806
0.00199812,-0.900389,1,311.444
0.00199994,-0.897765,1,216.883
0.00199986,-0.895109,1,236.365
0.00200176,-0.892424,1,215.204
0.00199297,-0.889738,1,89.0222
0.00200529,-0.887053,1,-134.057
0.0019992,-0.884337,1,299.771
0.00200645,-0.881682,1,-557.421
0.00198955,-0.878965,1,657.603
0.00203179,-0.876249,1,-443.079
0.00197302,-0.873411,1,1614.77
0.00200173,-0.870573,1,-328.218
0.00199958,-0.867735,1,19.6006
0.00200882,-0.864927,1,-344.065
0.00198501,-0.862181,1,-225.665
0.00200275,-0.859434,1,-196.516
0.00200336,-0.856718,1,-249.71
0.00200188,-0.854002,1,11.4413
0.0020035,-0.851286,1,-21.5214
0.00199317,-0.848539,1,347.778
0.00200111,-0.845792,1,-90.2162
0.00199978,-0.842985,1,489.459
0.00202399,-0.840208,1,-498.999
0.00197604,-0.83743,1,525.001
0.0020003,-0.834653,1,-272.051
0.00200251,-0.831876,1,-28.3401
0.0019932,-0.829068,1,339.092
0.00200124,-0.826291,1,-332.589
0.00199613,-0.823423,1,773.285
0.00200899,-0.820523,1,89.3369
0.00199399,-0.817563,1,648.755
0.00200257,-0.814694,1,-821.386
0.00199701,-0.811856,1,-182.029
0.00200457,-0.809079,1,-565.528
0.00199919,-0.806302,1,54.2924
0.00200055,-0.803525,1,-19.2322
0.00200587,-0.800778,1,-300.28
0.00199599,-0.79794,1,824.281
0.00199555,-0.795071,1,241.327
0.00200297,-0.792172,1,151.012
0.0019605,-0.789334,1,-0.828647
0.00199591,-0.786526,1,-649.382
0.00199978,-0.783749,1,-286.855
0.00199954,-0.780972,1,-1.73007
0.00199964,-0.778134,1,474.162
0.00200284,-0.775265,1,198.943
0.00199737,-0.772366,1,297.661
0.00200222,-0.769375,1,657.793
0.00200324,-0.766445,1,-494.184
0.00199759,-0.763546,1,-179.647
0.00199521,-0.760708,1,-458.856
0.00200474,-0.757931,1,-587.455
0.00200124,-0.755123,1,273.164
0.00200535,-0.752377,1,-526.2
0.00199134,-0.749569,1,631.117
0.00199978,-0.746731,1,141.93
0.00199969,-0.743862,1,236.38
0.00200198,-0.740902,1,687.417
0.00199702,-0.738003,1,-427.525
0.00200126,-0.735134,1,-292.032
0.00201086,-0.732296,1,-348.394
0.00199074,-0.729458,1,220.699
0.0019972,-0.72665,1,-317.262
0.00200325,-0.723751,1,645.769
0.0019957,-0.720821,1,322.452
0.0020022,-0.71783,1,398.962
0.00199904,-0.71487,1,-207.185
0.00200296,-0.712001,1,-766.849
0.00200103,-0.709163,1,-222.126
0.00199786,-0.706386,1,-449.334
0.00199769,-0.703609,1,-2.49068
0.00200353,-0.700832,1,-67.9597
0.00199545,-0.698024,1,324.802
0.00200293,-0.695155,1,391.128
0.00199808,-0.692256,1,290.422
0.00200394,-0.689326,1,167.835
0.00199736,-0.686427,1,-169.048
0.00200017,-0.683589,1,-515.687
0.00200134,-0.680781,1,-256.738
0.00200333,-0.677943,1,212.669
0.0019943,-0.675074,1,337.642
0.00200124,-0.672145,1,396.021
0.00199687,-0.669154,1,526.778
0.00200499,-0.666133,1,138.9
0.00199658,-0.663203,1,-626.034
0.00200373,-0.660334,1,-564.083
0.00199608,-0.657527,1,-399.281
0.00200274,-0.654749,1,-316.785
0.0019968,-0.651972,1,60.6133
0.0020021,-0.649195,1,-62.1077
0.00200395,-0.646357,1,452.989
0.00199839,-0.643488,1,297.657
0.00199587,-0.640558,1,505.351
0.00200286,-0.637659,1,-323.71
0.00199786,-0.634821,1,-427.848
0.00200339,-0.631983,1,-65.9172
0.00199694,-0.629206,1,-413.135
0.00200112,-0.626368,1,428.762
0.00199841,-0.623499,1,265.986
0.00200205,-0.620569,1,432.955
0.00199808,-0.617578,1,521.522
0.00200591,-0.614588,1,-96.0729
0.00199186,-0.611688,1,-563.484
0.002005,-0.60885,1,-630.874
0.00199734,-0.606043,1,-159.258
0.00200014,-0.603235,1,-35.2034
0.00199941,-0.600488,1,-475.987
0.00200161,-0.597681,1,450.615
0.00199829,-0.594812,1,512.382
0.002002,-0.591913,1,193.068
0.00199825,-0.589014,1,38.2476
0.00200209,-0.586145,1,-287.249
0.00200478,-0.583337,1,-511.61
0.00199411,-0.580529,1,113.735
0.00199859,-0.577752,1,-294.042
0.00200346,-0.574945,1,181.582
0.00199878,-0.572045,1,767.131
0.00200163,-0.569085,1,441.694
0.00199596,-0.566094,1,302.28
0.00200239,-0.563195,1,-797.348
0.00199981,-0.560357,1,-454.517
0.00199942,-0.557549,1,-239.794
0.00199815,-0.554742,1,9.65848
0.00200222,-0.551965,1,-288.254
0.00199927,-0.549187,1,27.7562
0.00200345,-0.54641,1,-49.7905
0.001995,-0.543542,1,810.749
0.00200395,-0.540642,1,133.603
0.001997,-0.537743,1,74.8421
0.00200246,-0.534936,1,-783.731
0.00199793,-0.532128,1,45.57
0.00200173,-0.529351,1,-285.5
0.00199674,-0.526543,1,290.702
0.00200398,-0.523735,1,-84.0504
0.00199813,-0.520836,1,780.491
0.00200262,-0.517876,1,422.684
0.0019951,-0.514855,1,564.83
0.0020027,-0.511955,1,-1050.68
0.00199823,-0.509087,1,-193.576
0.00200169,-0.50631,1,-761.19
0.00200278,-0.503532,1,-16.1572
0.00199742,-0.500786,1,-186.132
0.00199882,-0.498039,1,-19.4422
0.00200327,-0.495201,1,664.446
0.0019969,-0.492363,1,66.7468
0.00200156,-0.489464,1,422.205
0.00199772,-0.486625,1,-441.05
0.00200311,-0.483848,1,-542.115
0.00199699,-0.481041,1,302.811
0.00200261,-0.478233,1,-66.2101
0.00199749,-0.475456,1,-188.166
0.00200785,-0.472587,1,596.808
0.00199286,-0.469657,1,647.802
0.00200066,-0.466697,1,145.051
0.0019996,-0.463706,1,247.569
0.00200227,-0.460746,1,-274.913
0.00199713,-0.457877,1,-665.653
0.00200151,-0.45507,1,-532.318
0.001998,-0.452354,1,-686.081
0.0020015,-0.449607,1,197.671
0.00199935,-0.44683,1,258.77
0.00200128,-0.444022,1,213.994
0.00200391,-0.441154,1,444.239
0.00199731,-0.438254,1,310.33
0.00199659,-0.435325,1,244.275
0.00200182,-0.432486,1,-782.308
0.00199823,-0.429679,1,-204.463
0.00200258,-0.426902,1,-291.265
0.00199667,-0.424094,1,300.665
0.00200318,-0.421256,1,162.856
0.001998,-0.418296,1,1013.95
0.00200125,-0.415335,1,-42.1904
0.0019971,-0.412375,1,43.8365
0.00200862,-0.409476,1,-612.656
0.00199164,-0.406668,1,-535.33
0.0019951,-0.403861,1,-42.8749
0.00200612,-0.401083,1,-363.63
0.00200191,-0.398306,1,41.3834
0.00199865,-0.395499,1,271.151
0.0020096,-0.39266,1,113.368
0.00198825,-0.389761,1,720.216
0.00200231,-0.386831,1,74.1017
0.00199898,-0.383963,1,-445.947
0.00200134,-0.381125,1,-270.338
0.0020005,-0.378286,1,4.93391
0.00199943,-0.375479,1,-232.235
0.00199882,-0.372671,1,2.34007
0.00200319,-0.369772,1,664.36
0.00199587,-0.366842,1,319.681
0.00200286,-0.363851,1,393.175
0.00199778,-0.360891,1,-184.98
0.00200186,-0.358053,1,-1008.79
0.00199948,-0.355184,1,262.021
0.00200076,-0.352407,1,-737.355
0.00199774,-0.34966,1,-211.527
0.00200304,-0.346883,1,177.636
0.00199748,-0.344045,1,536.796
0.00200308,-0.341176,1,172.29
0.00199749,-0.338277,1,298.914
0.00200125,-0.335317,1,431.422
0.00199709,-0.332448,1,-677.055
0.00200536,-0.32958,1,-97.2374
0.00199426,-0.326741,1,-119.952
0.00200958,-0.323903,1,-174.074
0.00199052,-0.321035,1,450.994
0.00200299,-0.318105,1,332.848
0.00199782,-0.315114,1,535.43
0.00200127,-0.312093,1,194.324
0.00199777,-0.309163,1,-683.49
0.00200265,-0.306294,1,-538.607
0.00199768,-0.303487,1,-428.831
0.0020027,-0.30071,1,-298.576
0.00200421,-0.297932,1,-20.7855
0.00199657,-0.295125,1,319.623
0.00199865,-0.292317,1,-27.4105
0.00200071,-0.289387,1,930.987
0.00199778,-0.286488,1,-210.894
0.00200119,-0.283558,1,196.13
0.00199899,-0.280659,1,-219.121
0.00200389,-0.27779,1,-298.771
0.00199662,-0.274952,1,-162.86
0.00200109,-0.272084,1,185.169
0.00199794,-0.269215,1,31.1518
0.00200721,-0.266255,1,605.625
0.00199346,-0.263233,1,638.33
0.00200309,-0.260212,1,-118.787
0.0019985,-0.257313,1,-910.169
0.0020017,-0.254444,1,-280.041
0.00199769,-0.251606,1,-199.412
0.00200076,-0.248829,1,-517.59
0.00199929,-0.246021,1,251.545
0.00200173,-0.243183,1,208.015
0.00199748,-0.240314,1,283.307
0.0020019,-0.237385,1,424.287
0.00200475,-0.234485,1,-275.539
0.00199634,-0.231556,1,331.984
0.00199736,-0.228687,1,-496.901
0.00199126,-0.225849,1,-176.832
0.00200615,-0.223011,1,-169.953
0.00200396,-0.220111,1,497.238
0.00199725,-0.217212,1,72.019
0.00200364,-0.214221,1,639.44
0.00199809,-0.2112,1,300.81
0.00200254,-0.208179,1,-57.3192
0.00199728,-0.205249,1,-662.971
0.00200492,-0.20238,1,-568.982
0.00199554,-0.199542,1,-139.302
0.00200214,-0.196704,1,-77.8827
0.00199619,-0.193896,1,-178.549
0.00200282,-0.190997,1,639.636
0.00199592,-0.188067,1,314.99
0.00200311,-0.185138,1,-87.0964
0.00199899,-0.182177,1,282.779
0.00200284,-0.179309,1,-766.06
0.00199625,-0.176471,1,-170.566
0.002006,-0.173632,1,-112.578
0.00199463,-0.170764,1,363.571
0.00200363,-0.167834,1,371.943
0.00199567,-0.164874,1,328.011
0.00200245,-0.161852,1,394.887
0.00199791,-0.158831,1,49.4078
0.00200392,-0.155871,1,-553.068
0.001997,-0.152972,1,-404.77
0.00200105,-0.150103,1,-289.93
0.00200012,-0.147265,1,-233.596
0.00199956,-0.144457,1,-237.89
0.00200008,-0.141588,1,469.105
0.00200074,-0.138659,1,467.218
0.0019986,-0.135729,1,20.1666
0.00200216,-0.132769,1,193.75
0.0019984,-0.1299,1,-680.902
0.00200253,-0.127001,1,188.299
0.0019965,-0.124132,1,-176.135
0.00200123,-0.121263,1,-57.7422
0.00199901,-0.118364,1,260.454
0.00200147,-0.115373,1,685.586
0.00199717,-0.112352,1,286.484
0.00200402,-0.1093,1,153.087
0.00199779,-0.10631,1,-410.264
0.00200112,-0.10341,1,-761.778
0.00199697,-0.100511,1,42.8735
0.00200342,-0.0976425,1,-316.58
0.00199844,-0.0948348,1,-428.318
0.00200215,-0.0919966,1,193.932
0.00200404,-0.0890974,1,452.016
0.00199531,-0.0861372,1,576.795
0.00199829,-0.0831769,1,-39.2633
0.00200085,-0.0802777,1,-513.158
0.00199828,-0.0773785,1,24.8987
0.0020017,-0.0745098,1,-282.626
0.00199839,-0.0716411,1,32.9746
0.00200117,-0.0687419,1,203.661
0.00199827,-0.0657816,1,508.747
0.00200224,-0.0627909,1,188.624
0.00199751,-0.0597391,1,531.615
0.00200767,-0.0567178,1,-363.384
0.00199254,-0.0537881,1,-548.767
0.00200407,-0.0508888,1,-375.752
0.00199622,-0.0480507,1,-396.062
0.00200338,-0.0452125,1,-84.0308
0.00199718,-0.0423743,1,64.8154
0.00200359,-0.0394751,1,401.866
0.00199492,-0.0365759,1,94.632
0.00200392,-0.0336156,1,370.749
0.0019979,-0.0306554,1,65.5229
0.00200072,-0.0277562,1,-516.29
0.00200477,-0.0248569,1,-50.3457
0.00199526,-0.0219883,1,-136.656
0.00199877,-0.019089,1,195.878
0.00200093,-0.0161593,1,210.358
0.00199957,-0.0131685,1,490.797
0.00200209,-0.0101472,1,205.077
0.00199679,-0.00712596,1,58.5252
0.00200205,-0.00419623,1,-784.46
0.00200429,-0.00132753,1,-507.386
0.00199704,0.00151064,1,-163.035
0.0019969,0.0043183,1,-243.164
0.00200618,0.00712596,1,-106.278
0.00199478,0.00993362,1,121.673
0.00200306,0.0128328,1,621.133
0.00199799,0.0157931,1,533.599
0.00199988,0.0187228,1,-266.099
0.00199768,0.021622,1,-219.388
0.00200181,0.0245212,1,-51.329
0.0019982,0.0273899,1,-203.506
0.00200413,0.0302586,1,-70.969
0.00200021,0.0331579,1,279.289
0.00199959,0.0361181,1,482.143
0.0019955,0.0391394,1,524.743
0.00200289,0.0421912,1,146.851
0.00199923,0.045182,1,-440.345
0.00200304,0.0480507,1,-1004.89
0.00199703,0.0508888,1,-177.009
0.00200229,0.053727,1,-62.9714
0.00199679,0.0565042,1,-423.832
0.00200314,0.0593118,1,165.411
0.00199758,0.0621805,1,537.539
0.00200273,0.0650797,1,176.644
0.0019958,0.06804,1,556.012
0.00200464,0.0709697,1,-345.476
0.0019965,0.0738384,1,-391.742
0.00200242,0.0767071,1,-71.074
0.00199764,0.0795453,1,-190.642
0.00200139,0.082414,1,193.083
0.00199941,0.0853437,1,497.517
0.00202536,0.088304,1,-61.9828
0.001973,0.0913252,1,1105.66
0.002002,0.0943771,1,-113.385
0.00199777,0.0973068,1,-914.583
0.00200184,0.100145,1,-768.95
0.00199869,0.102953,1,-209.231
0.00200155,0.10573,1,-275.136
0.00199823,0.108537,1,271.982
0.00200358,0.111376,1,175.656
0.00199665,0.114244,1,313.384
0.00200382,0.117174,1,392.545
0.00200526,0.120104,1,-20.9551
0.00198531,0.123003,1,-15.3034
0.00200364,0.125841,1,-691.554
0.00199636,0.128649,1,-163.552
0.00201433,0.131487,1,36.2317
0.00199401,0.134356,1,462.901
0.00199678,0.137316,1,685.516
0.00200439,0.140307,1,145.946
0.00199653,0.143297,1,87.8788
0.00200269,0.146258,1,-315.821
0.00199689,0.149157,1,-417.75
0.00200604,0.151995,1,-584.548
0.00199438,0.154803,1,-115.134
0.00200246,0.15761,1,-93.4772
0.00199818,0.160418,1,42.8547
0.00200217,0.163287,1,430.052
0.00199566,0.166186,1,309.827
0.00200513,0.169085,1,-111.915
0.00199663,0.171984,1,92.383
0.0020016,0.174823,1,-539.527
0.00199873,0.177661,1,27.6057
0.00200072,0.180468,1,-266.043
0.00200424,0.183307,1,195.63
0.00199639,0.186236,1,804.879
0.0019975,0.189197,1,222.959
0.00200264,0.192187,1,174.913
0.00199845,0.195148,1,-195.377
0.00200078,0.198047,1,-510.541
0.00200011,0.200885,1,-476.093
0.0020007,0.203662,1,-489.872
0.00199823,0.20647,1,262.704
0.0020014,0.209247,1,-278.676
0.00199785,0.212055,1,274.668
0.00200689,0.214954,1,610.64
0.00199338,0.217884,1,391.092
0.00200201,0.220813,1,-103.882
0.00199671,0.223713,1,-183.729
0.00200328,0.226581,1,-318.011
